Distance,Average_Transit_Days,Number_Of_Travels,Total_Incidents_Count,High_Incidents_Count,Medium_Incidents_Count,Low_Incidents_Count,High_Last_5Months_Incidents,Medium_Last_5Months_Incidents,Low_Last_5Months_Incidents,Average_Vessel_Age,Cargo_Type,Port_Condition,Weather_Condition,Piracy_Risk,Port_Infrastructure_Quality,Historical_Incident_Frequency,Operational_Disruptions,Navigational_Risks,Regulatory_Compliance,Crew_Experience_Level,Ship_Maintenance_Records,Insurance_Coverage,Cargo_Value,Ship_Type,Route_Duration,Incident_Severity,Previous_Safety_Awards,Training_Programs,Emergency_Response_Plans,POL_Code,POL_Region,POD_Code,POD_Region,Transshipments_Count,Average_Transshipment_Days,Transshipment_Risk_Level,Carbon_Emissions,Incident_Date,RiskScore
8824.334137138156,32.94833349396393,35.8187180196512,5,1,2,2,0,0,0,12.235490487873134,non-hazardous,well-maintained,calm,low,good,0.48686876191653966,none,congested areas,non-compliant,7.339010337431558,up-to-date,partial,1312678.5269968826,container,38.61270947712267,major,no,irregular,not in place,POL1,Region2,POD4,Region3,0,3.978906249094345,medium,86.87399793483654,2023-07-05,Low Risk
7335.427547727666,20.04223753174621,39.713091694552475,6,0,0,0,0,4,0,4.937548252128002,non-hazardous,well-maintained,calm,medium,fair,0.6200866886109275,none,shallow waters,non-compliant,4.09091596472065,up-to-date,partial,1584089.1153074065,bulk carrier,28.177812656346106,major,no,regular,not in place,POL3,Region2,POD3,Region2,2,2.4589343528490475,medium,61.78018444646008,2022-05-04,Low Risk
8778.671422039879,15.697184414640006,24.022252210458042,1,0,2,1,0,0,0,22.000908672134184,hazardous,poor,calm,low,poor,0.7482408696437121,port closures,clear,non-compliant,7.416498933299799,overdue,none,1655696.181103676,bulk carrier,21.135156429700622,critical,no,irregular,in place,POL2,Region1,POD1,Region3,0,2.7403496434809744,medium,100.47361470789696,2023-06-06,Low Risk
8496.981962317674,23.94018378683002,30.146248568607668,3,1,2,0,4,2,1,24.02172730654105,non-hazardous,well-maintained,stormy,low,good,0.6836903724258164,none,shallow waters,non-compliant,8.56570168609079,overdue,full,1375444.8060058013,bulk carrier,15.822106234443003,major,no,regular,in place,POL4,Region2,POD3,Region3,1,3.713702656752881,low,153.31119785429868,2023-01-08,Low Risk
7590.096086936714,19.839882527346926,5.082603210323903,6,0,0,0,1,1,2,14.37824409545141,hazardous,well-maintained,stormy,low,good,0.7504776308517485,strikes,congested areas,compliant,10.511155846143584,up-to-date,partial,1237934.3717586664,container,26.9983047572257,minor,yes,regular,in place,POL4,Region1,POD1,Region1,1,4.023174583678594,low,83.01282721724996,2022-12-03,Low Risk
7804.199893083059,18.98330223772747,9.05625388685253,3,1,2,0,1,1,1,13.96235075317525,non-hazardous,poor,calm,low,excellent,0.41508696617098817,strikes,clear,non-compliant,10.117824359142345,overdue,full,1576443.43843656,bulk carrier,31.59750827427415,critical,yes,irregular,not in place,POL1,Region1,POD1,Region2,2,2.7961799587487306,low,116.06142748040435,2023-11-10,Low Risk
7467.155236084759,20.978932372283523,42.47395634103562,2,1,2,0,0,1,1,13.549196498845554,hazardous,poor,calm,high,excellent,0.12455131662806529,port closures,clear,non-compliant,7.445839865461469,overdue,full,1518165.2066823586,bulk carrier,22.206670704375544,major,no,regular,in place,POL4,Region3,POD1,Region1,3,4.47526795250902,low,101.51634820381628,2022-07-15,Medium Risk
6136.468589508181,19.555622436713456,10.287085478453044,4,2,1,1,0,3,2,11.634995573357342,hazardous,well-maintained,calm,high,excellent,0.3552061915425614,none,congested areas,compliant,11.782595579595316,overdue,none,1467356.6624974203,container,13.93017201947308,major,no,irregular,not in place,POL3,Region1,POD4,Region1,2,5.316483428017759,high,138.95204566875614,2022-01-26,Medium Risk
7376.796560169771,25.518255431033364,16.226729234992376,13,0,4,1,0,0,1,12.322439848846434,non-hazardous,well-maintained,stormy,medium,excellent,0.6589177841503511,strikes,clear,compliant,12.327538135555216,up-to-date,partial,1599937.568260849,bulk carrier,28.724065177342457,minor,no,irregular,in place,POL4,Region3,POD1,Region1,5,3.8400875703635946,high,112.04421109611997,2022-03-02,Medium Risk
7221.1986228972755,19.080077268562334,31.80745703803399,3,2,2,0,0,1,1,9.060300961256953,hazardous,poor,stormy,high,excellent,0.30836444326646795,port closures,shallow waters,non-compliant,9.281566164877251,up-to-date,partial,896017.1944052052,bulk carrier,28.48621155793327,major,no,regular,not in place,POL3,Region1,POD1,Region2,2,3.921848365660294,high,93.27070825940993,2023-04-05,Medium Risk
6477.967285994576,24.002489936597225,42.75487117559932,2,0,3,0,2,2,4,27.861695280656637,hazardous,well-maintained,calm,high,poor,0.9100792970228704,none,congested areas,compliant,11.764350982563151,up-to-date,none,1110499.3296201427,container,24.79982573587254,minor,no,irregular,in place,POL1,Region2,POD1,Region1,1,5.176831917840623,low,86.95190163135071,2023-10-19,Low Risk
8130.894804652387,22.108892360704214,23.51495576181469,3,2,2,1,1,1,0,6.345008279079101,hazardous,well-maintained,stormy,high,fair,0.8140507744642189,port closures,clear,compliant,8.942164527114532,overdue,partial,1367180.2338875867,container,22.494452803014376,major,yes,irregular,not in place,POL3,Region2,POD3,Region1,0,4.440824247302867,low,113.72715737556028,2023-08-14,Medium Risk
9519.924406931808,23.562061872879337,55.46619287447565,4,2,1,1,2,0,1,14.406030118769092,hazardous,well-maintained,stormy,low,fair,0.5691591538469232,port closures,shallow waters,compliant,7.168012771300164,up-to-date,partial,1762262.5479729353,bulk carrier,18.785030868441503,minor,yes,regular,not in place,POL4,Region2,POD1,Region3,1,2.837980291315096,low,73.70728523572845,2023-05-22,Medium Risk
9103.271662261208,28.34918089852149,16.587809794935257,2,1,2,0,3,3,1,6.747561081383091,hazardous,poor,stormy,high,good,0.7495243245992114,port closures,shallow waters,compliant,14.39175484208966,up-to-date,partial,1419673.3209848753,container,25.332100960938053,minor,yes,irregular,in place,POL1,Region3,POD4,Region2,1,3.6198594745495942,low,73.50729728439879,2023-09-04,Medium Risk
6706.012661957099,22.613075902710058,31.96153418815889,4,2,0,0,2,1,1,20.091808361764414,non-hazardous,poor,stormy,medium,good,0.7558437056774822,none,clear,compliant,12.48847800689234,overdue,partial,1827429.3501987325,container,20.787499423905185,critical,yes,regular,not in place,POL2,Region1,POD4,Region3,3,3.778309224724958,high,80.40712464424396,2022-07-28,Low Risk
6644.6243209474105,18.4947300663192,47.36450470316642,3,1,1,4,0,2,0,8.745930273140253,hazardous,well-maintained,stormy,high,fair,0.8533875195602956,port closures,clear,compliant,10.796530392440314,overdue,partial,1939282.7889320354,container,20.571286738459428,minor,no,irregular,not in place,POL3,Region2,POD4,Region3,2,2.777228132866875,medium,57.068681928133906,2022-05-03,High Risk
7751.134924285877,22.71275081772848,31.38421113675537,4,1,2,0,0,2,1,10.135313480355666,hazardous,poor,calm,low,fair,0.8547614227469593,none,shallow waters,compliant,10.61677837884263,overdue,full,1242222.1855959636,bulk carrier,15.468491102312981,minor,yes,regular,not in place,POL4,Region3,POD1,Region3,5,3.4356168541457057,medium,106.38032841720245,2023-08-09,Low Risk
7354.330997142589,21.46273764020246,27.835698819386,3,1,1,4,0,4,2,16.400043040138442,non-hazardous,poor,calm,low,poor,0.32813687024863797,port closures,shallow waters,compliant,14.501306209244518,overdue,full,1510233.8107088697,container,27.392419756348335,minor,yes,regular,in place,POL2,Region3,POD3,Region1,1,4.014802263188085,medium,78.66144519414676,2022-02-13,Low Risk
9306.502209414115,23.722695862491253,44.34021010620838,5,1,1,5,3,1,2,11.391123567221578,hazardous,well-maintained,stormy,medium,poor,0.626303360031527,strikes,shallow waters,non-compliant,11.524436797041977,up-to-date,full,1687824.5556580245,container,28.071971827376238,critical,yes,irregular,not in place,POL1,Region1,POD4,Region1,1,3.665367335579383,high,58.5040256229193,2023-06-28,Low Risk
8314.017382821146,20.966793185539117,18.32512300557458,6,0,0,0,1,5,0,8.22926797210114,hazardous,well-maintained,stormy,low,excellent,0.9979988521007166,port closures,clear,compliant,7.68773870663453,overdue,none,1939416.1519820802,container,21.60713100423507,major,no,irregular,in place,POL1,Region1,POD4,Region1,2,1.4317864512403422,low,89.24036584857491,2023-04-01,High Risk
10636.697318315753,18.538023013568996,52.80501578492728,3,4,4,1,0,0,2,1.5435591953226773,non-hazardous,well-maintained,calm,medium,poor,0.6669932119769343,port closures,congested areas,non-compliant,14.55847441416037,overdue,none,1285791.6339802297,container,23.4767991450415,major,yes,irregular,not in place,POL3,Region1,POD4,Region3,0,4.194240145496147,high,93.37542851442937,2022-10-03,Low Risk
5825.619438883808,27.43014951073098,37.271856289000645,6,1,1,1,0,1,1,12.086519622661148,hazardous,well-maintained,calm,medium,poor,0.4662853854196758,port closures,congested areas,non-compliant,12.80371851334503,up-to-date,full,1486651.8679154336,bulk carrier,26.818525549194817,major,no,irregular,not in place,POL1,Region1,POD2,Region3,1,4.448953543815099,low,95.74873535435839,2023-08-23,Medium Risk
8508.42694228149,20.531127082678093,13.59412676094622,4,1,1,4,1,0,1,10.486663570055777,hazardous,poor,calm,medium,fair,-0.03762222645662672,strikes,clear,non-compliant,6.450990142291973,up-to-date,full,1560421.4744873748,bulk carrier,32.44504899894071,major,no,regular,in place,POL2,Region1,POD4,Region2,2,5.1793582254299215,medium,74.95848498373176,2022-08-11,Medium Risk
8491.654704681414,25.6553282644238,12.386242510912727,1,0,1,1,0,1,1,21.693437671264135,hazardous,well-maintained,calm,medium,good,0.7141172867586723,port closures,shallow waters,non-compliant,7.673275530184742,overdue,full,1730014.4924661429,bulk carrier,22.357640740427435,major,yes,regular,in place,POL2,Region1,POD2,Region1,1,3.159930658292007,medium,82.7134199717624,2022-11-13,Low Risk
5925.006631893562,17.050052781996108,42.47811172393768,6,2,2,2,0,1,0,9.274655777698555,non-hazardous,well-maintained,stormy,high,fair,0.7602670039673707,strikes,shallow waters,non-compliant,3.475948999244334,overdue,none,1338436.1191561236,container,26.388517245084838,critical,no,irregular,in place,POL4,Region1,POD4,Region1,1,3.2169996571965953,medium,112.0377125813599,2022-10-20,Medium Risk
6453.531351999436,17.514921685928055,22.933552842311023,10,1,1,1,3,1,0,7.579532489681354,non-hazardous,well-maintained,stormy,high,poor,0.235372295479843,none,congested areas,compliant,9.699249711881482,up-to-date,partial,1642647.028357568,container,27.702635604239557,major,no,regular,in place,POL2,Region1,POD4,Region1,3,4.394848963992765,low,87.39961275014765,2023-10-16,Medium Risk
8890.70517696288,15.585901002095767,34.56222130836752,4,0,2,0,1,1,1,6.91357475830668,hazardous,well-maintained,stormy,low,excellent,0.5328256006172536,port closures,shallow waters,compliant,7.2890776477937935,up-to-date,none,1777457.9519733153,container,23.910853159892294,minor,yes,regular,in place,POL4,Region3,POD2,Region2,1,3.790437490566392,medium,107.88299168577261,2022-02-20,Low Risk
8507.169952518183,12.856321310071014,40.106225374558065,4,0,2,1,0,1,1,13.141259975185866,non-hazardous,poor,calm,low,good,0.529672311133564,port closures,shallow waters,non-compliant,13.416246597521727,up-to-date,partial,1160118.7372747418,container,22.635344950000004,major,no,irregular,not in place,POL3,Region1,POD1,Region2,1,4.377746573818933,low,104.37685118276018,2023-10-27,Low Risk
6874.047420773204,18.70529495732788,36.28921064587394,5,0,2,1,0,1,0,8.345992065526161,hazardous,well-maintained,calm,medium,excellent,0.8436126247358317,strikes,clear,non-compliant,9.836217197289864,up-to-date,full,1570573.864284526,container,31.946396490774298,minor,no,irregular,not in place,POL1,Region1,POD4,Region2,0,5.545191462270738,high,104.865241439764,2022-06-30,Medium Risk
8879.744020458289,21.119001666548346,27.45487604604914,6,2,2,2,0,1,1,12.089227384232572,non-hazardous,well-maintained,stormy,low,excellent,0.5289070644914969,port closures,clear,non-compliant,12.286736656978803,up-to-date,partial,1542535.921531448,bulk carrier,43.74352346526223,major,no,irregular,in place,POL1,Region1,POD1,Region1,1,5.267951529862874,low,124.5291170936274,2022-01-26,Medium Risk
9022.79054456191,13.149351146070831,38.07556976065621,4,1,2,0,4,1,2,17.51821223548613,hazardous,poor,calm,low,good,0.2778537941971144,none,clear,non-compliant,8.919007693227945,overdue,none,752110.4754710917,container,24.96933730472885,major,yes,irregular,in place,POL3,Region1,POD3,Region3,1,4.796813928466986,medium,110.63016225107712,2023-10-04,Medium Risk
9378.615502350864,21.499920292685488,39.93347086368696,8,2,1,2,2,2,0,17.24518887522516,non-hazardous,poor,calm,high,poor,0.7177322286816883,port closures,shallow waters,compliant,6.575682800713997,up-to-date,full,1280619.565830455,bulk carrier,19.98745110758307,major,yes,regular,not in place,POL2,Region2,POD1,Region3,2,6.292825031811875,low,68.08219156097505,2022-01-09,Medium Risk
6508.53976051554,18.54469118429697,22.908981688640687,1,0,0,0,0,2,2,12.072854610532682,non-hazardous,poor,calm,high,good,0.7115198591614291,strikes,congested areas,non-compliant,3.4684716239085365,overdue,full,1700513.2854718757,bulk carrier,20.665601533145534,critical,yes,regular,in place,POL4,Region1,POD2,Region3,6,4.586803899973215,low,96.14615065163278,2022-04-29,High Risk
9134.033047758554,19.06728214891147,54.79304773738751,3,0,2,1,1,0,1,8.714990825887952,non-hazardous,poor,calm,low,fair,0.7920057465532051,port closures,congested areas,non-compliant,8.82479678966816,up-to-date,full,1329935.617593126,container,31.691576413057852,critical,yes,regular,in place,POL1,Region2,POD2,Region3,1,4.303790551546357,low,41.62247596410303,2023-08-20,High Risk
7576.538586393558,21.960187046878932,28.94155262214295,8,0,3,0,2,0,0,15.226923762462908,non-hazardous,poor,calm,high,good,0.708174325506613,none,shallow waters,compliant,12.933962669731024,overdue,none,1688240.7756491748,bulk carrier,24.92364208750057,minor,no,regular,in place,POL4,Region1,POD4,Region3,1,3.639353223273496,medium,133.37356212698006,2022-01-25,Medium Risk
8692.953597891465,19.352516904782465,44.626127218604054,1,1,3,1,2,1,1,16.034303632222432,non-hazardous,well-maintained,calm,medium,good,0.3005790009038884,none,shallow waters,compliant,10.07534597045934,overdue,full,1658332.1844315603,bulk carrier,32.30297624315516,minor,yes,irregular,not in place,POL4,Region2,POD1,Region1,2,4.270137712971075,high,84.00028374175969,2022-12-12,High Risk
6414.584180429751,14.197169861421749,18.487479592552397,5,0,1,2,0,1,1,7.0240160125317415,non-hazardous,poor,stormy,medium,poor,0.651548869355615,strikes,clear,compliant,3.059501198433656,overdue,full,1597975.653038037,container,27.186474719697273,minor,yes,regular,in place,POL1,Region2,POD2,Region2,1,3.457371338096701,medium,99.49685229232661,2023-01-18,Medium Risk
5465.491624129489,21.625273162714944,52.81999568675995,2,1,0,0,0,2,1,20.176602143397254,hazardous,poor,calm,low,fair,0.6427903604905288,none,shallow waters,non-compliant,6.230535144444566,overdue,partial,2132674.284488501,bulk carrier,19.382489984593825,critical,no,irregular,not in place,POL1,Region3,POD4,Region3,0,2.380008794350314,low,102.73226367705198,2023-08-24,High Risk
11445.26256752608,19.583875195042594,31.98090840183015,3,1,2,1,0,2,0,13.43557914129402,non-hazardous,poor,stormy,high,good,0.6770721652211092,strikes,clear,non-compliant,11.792621161589649,up-to-date,full,1416193.7202339112,bulk carrier,27.546956916393455,critical,no,regular,in place,POL2,Region2,POD4,Region2,1,3.4787608001592525,high,105.96885918476796,2023-05-01,Low Risk
8279.455877447723,23.18641145477403,9.608027213887414,4,2,1,2,0,1,1,11.406567473133652,non-hazardous,poor,stormy,high,poor,0.6615126491112275,strikes,congested areas,non-compliant,3.9291210227336464,up-to-date,partial,1715825.7601539886,container,14.201000272131505,critical,no,regular,not in place,POL2,Region3,POD3,Region2,2,5.449436563182837,high,90.03289724982365,2023-02-21,Low Risk
7299.331337156423,18.67643636832434,34.62344353065858,5,2,1,2,0,2,0,8.410660056079834,hazardous,poor,calm,low,excellent,0.6380108750928664,port closures,shallow waters,compliant,11.345131693478988,up-to-date,partial,986494.8802934869,bulk carrier,21.13538519187149,minor,yes,regular,in place,POL3,Region3,POD2,Region1,1,3.389388836238669,high,94.22518293068137,2023-02-05,High Risk
5425.298401259573,28.216044541805076,25.47184602946907,9,0,1,3,0,3,1,10.64899784856251,hazardous,well-maintained,calm,high,excellent,0.7800183136364658,port closures,congested areas,compliant,11.247774215783409,up-to-date,partial,1014529.9214333578,bulk carrier,26.17666844250804,major,yes,regular,not in place,POL1,Region1,POD3,Region1,3,2.6836149272107264,low,113.88362402805045,2023-12-11,Low Risk
7903.93657852241,16.725331135675717,26.965228330381322,5,2,2,1,1,1,0,15.935241332844242,non-hazardous,well-maintained,calm,high,poor,0.6079670246436859,port closures,congested areas,non-compliant,7.165435106963534,overdue,none,1427999.9169662413,bulk carrier,28.622149621814614,minor,yes,irregular,in place,POL3,Region3,POD3,Region2,2,4.756332367794465,low,37.86463457615448,2022-10-28,Low Risk
6542.930752287326,20.38055153556535,36.253050789475,4,1,2,2,0,0,0,18.17711248674034,hazardous,well-maintained,stormy,medium,poor,0.7378308192849716,strikes,clear,non-compliant,14.64048206177432,up-to-date,full,1371047.294424036,bulk carrier,26.941710598188422,major,yes,irregular,not in place,POL2,Region2,POD2,Region3,3,3.588254624986573,low,143.29438885443238,2023-06-15,Medium Risk
9354.533123339781,21.264474989003507,20.03931147317521,3,3,2,1,1,0,0,9.38347070204905,hazardous,poor,stormy,low,excellent,0.6638068190075378,strikes,congested areas,non-compliant,11.344652664469514,up-to-date,full,1660682.4331908158,container,16.897393337037236,critical,yes,regular,not in place,POL1,Region3,POD3,Region1,4,1.215422584781611,low,81.50501067477977,2022-05-08,High Risk
6452.181024758222,21.294826982307487,31.848763502044054,2,2,0,2,0,0,1,7.07199244185956,hazardous,well-maintained,stormy,medium,fair,0.3671455470191459,port closures,congested areas,non-compliant,8.01610705865874,overdue,partial,1434277.468111839,container,27.795687981589808,critical,yes,regular,not in place,POL2,Region3,POD1,Region2,0,4.811233138419991,low,95.64690009979618,2022-05-12,Medium Risk
9053.416167415737,18.81170660075955,31.992302763416806,3,1,2,1,3,1,0,0.11693844940990061,hazardous,well-maintained,stormy,high,poor,0.6532573918548135,none,congested areas,non-compliant,8.580682026548486,up-to-date,full,1446007.640689153,bulk carrier,12.652735971578613,minor,yes,irregular,not in place,POL1,Region3,POD4,Region1,1,4.808370063547059,medium,135.0497997019958,2022-09-23,Low Risk
4109.391778654315,20.333228906712673,43.969923984735146,9,0,2,1,0,1,1,10.269629919862352,non-hazardous,poor,stormy,low,fair,0.31358619106275815,none,clear,non-compliant,8.665258423110284,up-to-date,partial,1497496.6155336772,container,21.707361229770047,major,no,irregular,not in place,POL2,Region2,POD4,Region1,2,2.4075234927354736,high,102.50663502341355,2022-06-03,High Risk
9402.134053891665,26.066918260936113,8.120192530343168,7,0,1,3,0,0,0,16.146131405123754,non-hazardous,poor,calm,low,good,0.7345274607362856,port closures,congested areas,non-compliant,4.078320598455297,up-to-date,partial,1299501.3768805745,bulk carrier,24.28388389137833,major,yes,irregular,in place,POL1,Region2,POD1,Region1,0,4.174653272140029,medium,80.51193331942135,2023-05-30,Medium Risk
7938.933276898451,22.131506198082715,-5.258898120734756,1,1,2,1,0,3,1,11.439593545840262,non-hazardous,well-maintained,stormy,medium,excellent,0.8597216811140758,none,clear,compliant,12.112710811901227,up-to-date,full,1327730.188763992,container,17.344463588549033,major,yes,regular,in place,POL1,Region2,POD1,Region1,0,2.3705393975480717,high,168.2252490116834,2022-10-17,Low Risk
7873.557503002497,21.21139367534559,26.499872421062197,4,2,2,0,1,1,1,9.036808375495754,hazardous,well-maintained,stormy,low,poor,0.35149170990034323,none,clear,compliant,9.981414190411886,up-to-date,none,1869885.786455072,container,25.224505856647347,critical,yes,regular,not in place,POL1,Region3,POD4,Region2,1,3.9492154705752838,high,94.03152077199951,2022-01-17,High Risk
11278.558431733725,14.317377806465625,31.608139680382415,4,0,2,1,0,0,0,19.818377521041008,non-hazardous,well-maintained,calm,low,excellent,0.6726924081375701,port closures,clear,non-compliant,8.670791449951173,overdue,none,1076801.593556664,bulk carrier,25.721444917739838,critical,yes,irregular,in place,POL3,Region1,POD3,Region1,2,4.934660820613645,low,103.60656936038222,2023-07-09,High Risk
9218.438135716973,18.268103539290685,35.911024495272294,3,1,2,1,2,3,2,14.516724129396064,non-hazardous,well-maintained,calm,high,poor,0.6912700813164852,strikes,clear,compliant,12.25344526792955,overdue,full,1597782.5828490448,container,23.251969479719563,minor,no,irregular,not in place,POL3,Region2,POD3,Region3,1,3.3201923819935795,high,87.84487213828776,2023-05-05,Low Risk
7760.33683509598,25.459154284213035,36.979445188500904,2,2,2,2,3,1,0,12.359346281111703,non-hazardous,well-maintained,calm,medium,fair,0.40632286146100616,port closures,shallow waters,non-compliant,8.184367316863275,overdue,none,1188827.0733544766,bulk carrier,23.65339414646956,minor,yes,irregular,not in place,POL2,Region2,POD3,Region1,2,3.8918420185294678,low,142.69754904124022,2023-08-19,Low Risk
6080.432090195179,19.920705062317616,25.905902146585056,5,1,5,1,0,1,0,12.205377009177708,non-hazardous,poor,calm,medium,fair,0.8571882800127462,port closures,shallow waters,non-compliant,7.7392673421343305,up-to-date,full,1468671.4571427563,bulk carrier,24.600211571121342,critical,no,regular,in place,POL3,Region3,POD3,Region3,4,4.543267514263428,high,82.56747836218453,2023-04-16,Low Risk
4201.849158111671,24.48178623302789,31.06280283846505,2,0,0,0,0,1,0,13.58624351544655,hazardous,poor,stormy,low,fair,0.5476571106394258,strikes,clear,non-compliant,10.734126799489587,overdue,partial,1830080.606355246,container,25.676275065343056,minor,no,irregular,not in place,POL1,Region1,POD2,Region3,1,3.1717331750585203,high,90.81508823156678,2022-05-06,Low Risk
6524.47328269835,10.26079865673427,45.368102553830745,10,0,4,0,2,1,1,17.253727060357367,hazardous,well-maintained,stormy,high,fair,0.5240413269535926,none,shallow waters,compliant,5.757596368370849,overdue,partial,1638304.61108898,bulk carrier,24.629723632540202,major,yes,regular,in place,POL3,Region2,POD2,Region1,3,3.565522105948179,high,165.5757830694946,2023-06-12,Low Risk
7447.793474318835,22.546469411146244,17.808739018907453,7,0,3,0,0,1,1,12.07996337772988,non-hazardous,poor,calm,medium,fair,0.44521125974190234,port closures,congested areas,compliant,8.04544518403456,overdue,full,1913663.6407327075,container,32.081563001672365,major,yes,irregular,not in place,POL1,Region1,POD2,Region1,1,3.7624008246595935,high,72.33132416187165,2022-05-24,Medium Risk
10200.69324141051,18.574214171751738,28.591999868473597,1,1,1,2,0,4,0,14.23919627060537,non-hazardous,poor,stormy,medium,fair,0.21443316734737727,port closures,congested areas,non-compliant,13.498153880234291,overdue,full,1410888.0083948744,container,26.811996131952558,minor,no,regular,not in place,POL4,Region1,POD2,Region2,2,3.7718459867957463,low,93.72575531028303,2023-10-26,High Risk
4090.4218195629146,22.455993856554237,26.27418404570639,6,4,1,0,2,0,2,4.885167581230443,hazardous,poor,stormy,high,good,1.000964207772145,strikes,congested areas,non-compliant,4.5346350104355935,overdue,full,1695645.8716692578,bulk carrier,21.44697766889732,critical,no,irregular,not in place,POL4,Region2,POD2,Region3,3,2.691616155251322,low,124.45457869215937,2022-12-03,Low Risk
8211.977812914018,20.362170954613767,19.57824747604672,8,2,3,0,1,3,0,15.960443395907873,hazardous,well-maintained,stormy,medium,poor,0.555671760430143,strikes,clear,non-compliant,8.157622537273372,overdue,full,1586603.7235055426,container,32.47421956258079,minor,yes,regular,in place,POL2,Region1,POD3,Region1,2,2.661803071243704,medium,78.01312725941285,2022-10-19,Medium Risk
9690.936816597892,19.804944113570528,28.93808361927996,7,1,2,0,2,1,0,12.933364291982272,hazardous,well-maintained,calm,high,poor,0.4498541892029545,port closures,shallow waters,compliant,13.637579027712224,up-to-date,full,1269184.206407481,container,30.26561472850762,minor,yes,irregular,not in place,POL2,Region2,POD2,Region2,1,2.9907372512161396,high,118.68230951087033,2023-02-28,Low Risk
7528.4991493920725,17.18569438986518,11.776770714915386,6,2,2,1,1,1,0,7.5502432816411,hazardous,well-maintained,stormy,low,excellent,0.4481358249312938,port closures,shallow waters,compliant,9.936355751163454,up-to-date,partial,1178660.764760441,bulk carrier,24.07780999160057,critical,no,irregular,not in place,POL3,Region3,POD1,Region2,1,3.9405671062988494,low,61.40823996990562,2022-06-05,Low Risk
8445.541327484969,21.39645326139837,36.92258690613091,5,0,3,2,1,1,0,19.575383009939443,non-hazardous,poor,calm,low,excellent,0.5410793683206648,none,congested areas,compliant,7.92748631822227,up-to-date,partial,1871714.575089275,bulk carrier,25.78832090738882,major,no,regular,not in place,POL1,Region1,POD3,Region3,0,5.420546361978017,low,92.09774574695054,2023-10-16,Low Risk
6500.748039178527,13.260636155847877,30.46620138739539,3,2,1,0,0,1,1,8.313979739592357,non-hazardous,poor,calm,medium,poor,0.6547346434642249,strikes,congested areas,non-compliant,9.171711816396071,overdue,full,1381646.3793002337,bulk carrier,24.97451245636721,minor,no,irregular,not in place,POL2,Region3,POD4,Region1,0,2.944637426473918,low,99.30121364020644,2023-12-11,Low Risk
8576.06291858642,20.942913461552873,50.24549315470292,3,0,1,1,0,1,1,23.672465862568508,non-hazardous,well-maintained,stormy,low,excellent,0.7605816652137343,strikes,clear,compliant,9.072817295043572,overdue,none,1857052.3441829516,bulk carrier,24.78402070085859,critical,no,regular,not in place,POL4,Region2,POD2,Region3,0,5.059438734505897,medium,119.70420583131015,2022-06-30,Medium Risk
6718.830971108284,24.68694467001008,48.40419251059492,3,0,3,1,2,0,0,20.58758882492804,non-hazardous,well-maintained,stormy,low,fair,0.6596938961874781,none,shallow waters,non-compliant,10.297736031722014,up-to-date,partial,1522900.127497454,bulk carrier,24.240443323290403,major,no,irregular,in place,POL4,Region2,POD2,Region2,4,4.04700455380661,high,135.41288092525633,2022-07-27,Low Risk
8189.440769079887,16.60743046720707,24.683701690745686,6,0,2,0,1,2,4,10.81847289014161,non-hazardous,poor,stormy,high,excellent,0.7139682541769681,strikes,clear,compliant,11.169626923932778,up-to-date,partial,1482599.47046097,bulk carrier,23.745566145390605,minor,yes,irregular,not in place,POL2,Region2,POD4,Region2,1,4.482812938031058,high,65.67788421716463,2023-06-30,Low Risk
9331.167162290063,19.121989604767002,48.038771617720684,4,0,1,2,0,1,1,18.217672058853015,non-hazardous,well-maintained,stormy,medium,excellent,0.6039596876444637,port closures,shallow waters,non-compliant,12.02198543109992,overdue,partial,1643991.7057073994,container,33.52768379600452,minor,no,regular,in place,POL2,Region1,POD2,Region2,1,2.125770213433153,medium,111.10791249955086,2023-03-13,High Risk
12982.40174997157,21.274756985671075,20.108141724417592,3,0,4,0,0,2,1,12.604769738314577,hazardous,poor,stormy,high,good,0.5674807349129481,strikes,shallow waters,compliant,9.254630716019733,up-to-date,partial,1450136.686339591,container,24.21937497339696,minor,yes,regular,not in place,POL4,Region2,POD2,Region2,1,2.089760188903111,high,59.96791493887494,2023-07-15,High Risk
7934.785041341785,21.096429530789194,22.127965397308817,3,1,1,2,1,4,0,22.52013547221598,hazardous,poor,stormy,medium,good,0.6814532987598497,strikes,clear,non-compliant,13.303717516386621,up-to-date,full,1718082.0111796658,container,26.538695360858114,critical,no,regular,in place,POL1,Region3,POD2,Region3,1,6.057595441429642,low,94.73788090060474,2023-03-20,Low Risk
7639.640547934936,21.49164539724261,20.39820891580432,9,0,3,0,0,1,1,6.6070347047180995,hazardous,poor,calm,high,fair,0.5052039491900633,strikes,clear,compliant,8.508361213941328,up-to-date,none,1268066.7842225248,bulk carrier,29.123088383581813,critical,yes,irregular,in place,POL3,Region3,POD1,Region3,2,4.208591363542856,medium,94.59647267097796,2023-09-08,Low Risk
5399.755908505959,21.086160220707974,45.571958119309045,1,0,2,0,1,1,0,17.17882707023012,hazardous,well-maintained,stormy,high,fair,0.45192161551175786,strikes,shallow waters,compliant,11.491810196881001,overdue,none,1429479.2434299707,bulk carrier,25.915248923654584,minor,yes,regular,in place,POL3,Region3,POD4,Region2,0,5.192956225184376,high,87.69354229011556,2022-12-15,Medium Risk
